INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Scraping for search term tomography
INFO:root:Adding one toet alnew mentions total52.0
INFO:root:Adding one toet alnew mentions total53.0
INFO:root:Adding one toet alnew mentions total54.0
INFO:root:Adding one toeven thoughnew mentions total33.0
INFO:root:Adding one tobrain networksnew mentions total40.0
INFO:root:Adding one tobrain networknew mentions total30.0
INFO:root:Adding one toneural activitynew mentions total40.0
INFO:root:Adding one toleast squaresnew mentions total15.0
INFO:root:Adding one toet alnew mentions total55.0
INFO:root:Adding one toeven thoughnew mentions total34.0
INFO:root:Adding one toet alnew mentions total50.0
INFO:root:Adding one toleast squaresnew mentions total12.0
INFO:root:Adding one toleast squaresnew mentions total13.0
INFO:root:Adding one toleast squaresnew mentions total14.0
INFO:root:Adding one toleast squaresnew mentions total15.0
INFO:root:Adding one toet alnew mentions total51.0
INFO:root:Adding one toet alnew mentions total52.0
INFO:root:Adding one toet alnew mentions total53.0
INFO:root:Adding one toet alnew mentions total54.0
INFO:root:Adding one toeven thoughnew mentions total33.0
INFO:root:Adding one totime requirednew mentions total11.0
INFO:root:Adding one toet alnew mentions total55.0
INFO:root:Adding one toet alnew mentions total56.0
INFO:root:Adding one toet alnew mentions total57.0
INFO:root:Adding one toleast squaresnew mentions total16.0
INFO:root:Adding one toet alnew mentions total58.0
INFO:root:Adding one toleast squaresnew mentions total10.0
INFO:root:Adding one toleast squaresnew mentions total11.0
INFO:root:Adding one toet alnew mentions total47.0
INFO:root:Adding one toimaging techniquenew mentions total55.0
INFO:root:Adding one tobrain areasnew mentions total31.0
INFO:root:Adding one tofunctional magnetic resonance imagingnew mentions total100.0
INFO:root:Adding one topoorly understoodnew mentions total37.0
INFO:root:Adding one toet alnew mentions total48.0
INFO:root:Adding one toet alnew mentions total49.0
INFO:root:Adding one toet alnew mentions total50.0
INFO:root:Adding one toet alnew mentions total51.0
INFO:root:Adding one toet alnew mentions total52.0
INFO:root:Adding one toet alnew mentions total53.0
INFO:root:Adding one toet alnew mentions total54.0
INFO:root:Adding one tobrain networksnew mentions total33.0
INFO:root:Adding one tobrain networknew mentions total19.0
INFO:root:Adding one toet alnew mentions total55.0
INFO:root:Adding one topoorly understoodnew mentions total54.0
INFO:root:Adding one toet alnew mentions total47.0
INFO:root:Adding one toet alnew mentions total48.0
INFO:root:Adding one toet alnew mentions total49.0
INFO:root:Adding one toet alnew mentions total50.0
INFO:root:Adding one toet alnew mentions total51.0
INFO:root:Adding one toet alnew mentions total52.0
INFO:root:Adding one toadditional informationnew mentions total14.0
INFO:root:Adding one toet alnew mentions total53.0
INFO:root:Adding one toet alnew mentions total54.0
INFO:root:Adding one toet alnew mentions total51.0
INFO:root:Adding one toleast squaresnew mentions total13.0
INFO:root:Adding one toimaging techniquesnew mentions total94.0
INFO:root:Adding one toimaging techniquenew mentions total52.0
INFO:root:Adding one toet alnew mentions total52.0
INFO:root:Adding one toet alnew mentions total53.0
INFO:root:Adding one toet alnew mentions total54.0
INFO:root:Adding one tobrain regionnew mentions total7.0
INFO:root:Adding one topoorly understoodnew mentions total67.0
INFO:root:Adding one toprovide novelnew mentions total11.0
INFO:root:Adding one toet alnew mentions total55.0
INFO:root:Adding one toet alnew mentions total56.0
INFO:root:Adding one tobrain regionnew mentions total8.0
INFO:root:Adding one toeven thoughnew mentions total29.0
INFO:root:Adding one toet alnew mentions total57.0
INFO:root:Adding one toeven thoughnew mentions total41.0
INFO:root:Adding one toet alnew mentions total57.0
INFO:root:Adding one totime requirednew mentions total15.0
INFO:root:Adding one tobrain structurenew mentions total36.0
INFO:root:Adding one toet alnew mentions total58.0
INFO:root:Adding one toet alnew mentions total59.0
INFO:root:Adding one toet alnew mentions total60.0
INFO:root:Adding one toet alnew mentions total61.0
INFO:root:Adding one toleast squaresnew mentions total10.0
INFO:root:Adding one toet alnew mentions total62.0
INFO:root:Adding one tobrain regionnew mentions total11.0
INFO:root:Adding one toet alnew mentions total63.0
INFO:root:Adding one toet alnew mentions total64.0
INFO:root:Adding one toleast squaresnew mentions total11.0
INFO:root:Adding one toleast squaresnew mentions total12.0
INFO:root:Adding one toet alnew mentions total67.0
INFO:root:Adding one toet alnew mentions total68.0
INFO:root:Adding one toneural activitynew mentions total96.0
INFO:root:Adding one toimmune systemnew mentions total24.0
INFO:root:Adding one toet alnew mentions total69.0
INFO:root:Adding one tocognitive declinenew mentions total19.0
INFO:root:Adding one totemporal lobesnew mentions total12.0
INFO:root:Adding one tocortical thinningnew mentions total14.0
INFO:root:Adding one toet alnew mentions total70.0
INFO:root:Adding one toamino acidnew mentions total11.0
INFO:root:Adding one toet alnew mentions total71.0
INFO:root:Adding one toamino acidnew mentions total12.0
INFO:root:Adding one toet alnew mentions total72.0
INFO:root:Adding one tobrain regionnew mentions total13.0
INFO:root:Adding one toet alnew mentions total73.0
INFO:root:Adding one toimaging techniquesnew mentions total116.0
INFO:root:Adding one toimaging techniquenew mentions total77.0
INFO:root:Adding one toleast squaresnew mentions total8.0
INFO:root:Adding one tobrain networksnew mentions total55.0
INFO:root:Adding one toimaging techniquesnew mentions total117.0
INFO:root:Adding one toimaging techniquenew mentions total78.0
INFO:root:Adding one tobrain networknew mentions total39.0
INFO:root:Adding one tobrain regionnew mentions total23.0
INFO:root:Adding one toet alnew mentions total99.0
INFO:root:Adding one toet alnew mentions total100.0
INFO:root:Adding one toet alnew mentions total101.0
INFO:root:Adding one toleast squaresnew mentions total9.0
INFO:root:Adding one toet alnew mentions total102.0
INFO:root:Adding one toleast squaresnew mentions total10.0
INFO:root:Adding one toet alnew mentions total103.0
INFO:root:Adding one topoorly understoodnew mentions total39.0
INFO:root:Adding one toeven thoughnew mentions total47.0
INFO:root:Adding one toet alnew mentions total104.0
INFO:root:Adding one toet alnew mentions total105.0
INFO:root:Adding one toet alnew mentions total88.0
INFO:root:Adding one toet alnew mentions total89.0
INFO:root:Adding one toadditional informationnew mentions total28.0
INFO:root:Adding one toet alnew mentions total90.0
INFO:root:Adding one toimmune systemnew mentions total13.0
INFO:root:Adding one totime requirednew mentions total14.0
INFO:root:Adding one toet alnew mentions total91.0
INFO:root:Adding one topoorly understoodnew mentions total42.0
INFO:root:Adding one toet alnew mentions total92.0
INFO:root:Adding one toet alnew mentions total93.0
INFO:root:Adding one toet alnew mentions total94.0
INFO:root:Adding one toet alnew mentions total95.0
INFO:root:Adding one toet alnew mentions total96.0
INFO:root:Adding one toeven thoughnew mentions total48.0
INFO:root:Adding one toet alnew mentions total97.0
INFO:root:Adding one toleast squaresnew mentions total7.0
INFO:root:Adding one toleast squaresnew mentions total8.0
INFO:root:Adding one toet alnew mentions total77.0
INFO:root:Adding one toet alnew mentions total78.0
INFO:root:Adding one toet alnew mentions total79.0
INFO:root:Adding one toet alnew mentions total80.0
INFO:root:Adding one toworking memorynew mentions total47.0
INFO:root:Adding one toet alnew mentions total81.0
INFO:root:Adding one toneuronal activitynew mentions total29.0
INFO:root:Adding one toet alnew mentions total82.0
INFO:root:Adding one toet alnew mentions total83.0
INFO:root:Adding one torank testnew mentions total17.0
INFO:root:Adding one tocognitive functionnew mentions total43.0
INFO:root:Adding one tocognitive functionsnew mentions total22.0
INFO:root:Adding one toet alnew mentions total43.0
INFO:root:Adding one toadditional informationnew mentions total29.0
INFO:root:Adding one towound healingnew mentions total36.0
INFO:root:Adding one todistant metastasisnew mentions total36.0
INFO:root:Adding one toeven thoughnew mentions total39.0
INFO:root:Adding one toet alnew mentions total44.0
INFO:root:Adding one toet alnew mentions total45.0
INFO:root:Adding one torank testnew mentions total11.0
INFO:root:Adding one toet alnew mentions total43.0
INFO:root:Adding one toleast squaresnew mentions total18.0
INFO:root:Adding one toet alnew mentions total44.0
INFO:root:Adding one toet alnew mentions total45.0
INFO:root:Adding one toeven thoughnew mentions total32.0
INFO:root:Adding one toet alnew mentions total46.0
INFO:root:Adding one toleast squaresnew mentions total19.0
INFO:root:Adding one toet alnew mentions total47.0
INFO:root:Adding one totime requirednew mentions total17.0
INFO:root:Adding one toeven thoughnew mentions total33.0
INFO:root:Adding one tobrain regionnew mentions total10.0
INFO:root:Scraping for search term sexual behavior
INFO:root:Scraping for search term spectrum analysis
INFO:root:Scraping for search term ultrasonography
INFO:root:Adding one tohemodynamic changesnew mentions total13.0
INFO:root:Adding one tohemodynamic changesnew mentions total15.0
INFO:root:Adding one tohemodynamic changesnew mentions total17.0
INFO:root:Scraping for search term sheep
INFO:root:Scraping for search term lasers
INFO:root:Adding one todrug deliverynew mentions total57.0
INFO:root:Adding one todelivery systemnew mentions total15.0
INFO:root:Adding one tomass spectrometrynew mentions total33.0
INFO:root:Adding one toimaging techniquesnew mentions total88.0
INFO:root:Adding one toimaging techniquenew mentions total51.0
INFO:root:Adding one todrug deliverynew mentions total58.0
INFO:root:Adding one todelivery systemnew mentions total18.0
INFO:root:Adding one tomass spectrometrynew mentions total32.0
INFO:root:Adding one tomass spectrometrynew mentions total32.0
INFO:root:Adding one toimaging techniquesnew mentions total85.0
INFO:root:Adding one toimaging techniquenew mentions total56.0
INFO:root:Adding one tomass spectrometrynew mentions total34.0
INFO:root:Adding one tomass spectrometrynew mentions total34.0
INFO:root:Adding one totime pointnew mentions total28.0
INFO:root:Adding one totime pointsnew mentions total70.0
INFO:root:Adding one toimaging techniquenew mentions total53.0
INFO:root:Adding one tomass spectrometrynew mentions total31.0
INFO:root:Adding one totime pointnew mentions total27.0
INFO:root:Adding one totime pointsnew mentions total82.0
INFO:root:Adding one toimaging techniquenew mentions total69.0
INFO:root:Adding one todelivery systemnew mentions total25.0
INFO:root:Adding one tomass spectrometrynew mentions total34.0
INFO:root:Adding one tosurface morphologynew mentions total15.0
INFO:root:Adding one toconfocal laser scanning microscopynew mentions total20.0
INFO:root:Adding one tomass spectrometrynew mentions total30.0
INFO:root:Adding one toimaging techniquenew mentions total68.0
INFO:root:Adding one tosurface morphologynew mentions total20.0
INFO:root:Adding one toimaging techniquenew mentions total69.0
INFO:root:Adding one tocell proliferationnew mentions total36.0
INFO:root:Adding one toimaging techniquesnew mentions total158.0
INFO:root:Adding one toimaging techniquenew mentions total88.0
INFO:root:Adding one toimaging techniquenew mentions total97.0
INFO:root:Adding one tomass spectrometrynew mentions total51.0
INFO:root:Adding one tocell proliferationnew mentions total25.0
INFO:root:Scraping for search term dental implants
INFO:root:Scraping for search term neovascularization
INFO:root:Scraping for search term injections
INFO:root:Adding one toimaging techniquesnew mentions total95.0
INFO:root:Adding one toimaging techniquenew mentions total56.0
INFO:root:Adding one toimaging techniquesnew mentions total89.0
INFO:root:Adding one toimaging techniquenew mentions total52.0
INFO:root:Adding one toimaging techniquenew mentions total57.0
INFO:root:Adding one toadditional informationnew mentions total15.0
INFO:root:Adding one tovarious typesnew mentions total21.0
INFO:root:Adding one toadditional informationnew mentions total13.0
INFO:root:Adding one toimaging techniquenew mentions total70.0
INFO:root:Adding one tovarious typesnew mentions total19.0
INFO:root:Adding one toimaging techniquenew mentions total70.0
INFO:root:Adding one tovarious typesnew mentions total25.0
INFO:root:Adding one toimaging techniquenew mentions total79.0
